Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv (°),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Ethanol Final (%),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),Knock Sum (count),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),TPS Volts Main (V),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.0-17408][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage1+BigSF 91 v361 LWG.ptm - Realtime: Stage1+BigSF 91 v361 LWG.ptm]
60.220,7.81,7.03,-0.12,14.40,41.53,-1.89,19.2,13.28,-0.51,14.75,14.67,23.9,0.65,903.6,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1305,1301,71.8,6,15.00,3.27,86,20,24.02,22.92,1.80,12.33,207,0.0,13.00,2189,136.89,0.97,0.000,22.66,1.24,13.37,21.7,58,0.00,0
60.255,7.03,7.03,-0.12,14.40,41.54,-1.86,19.2,13.36,-0.51,14.75,14.67,23.5,0.65,903.6,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1313,1301,71.8,6,15.00,2.80,86,20,23.85,22.92,1.84,12.31,207,0.0,13.00,2187,137.26,1.01,0.000,30.47,1.24,13.43,21.7,58,0.00,0
60.280,7.03,7.03,-0.12,14.41,41.54,-1.86,19.2,13.36,-0.50,14.75,14.67,23.5,0.65,903.6,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1311,1301,71.8,6,15.00,2.80,86,20,23.81,23.89,1.84,12.38,207,0.0,13.00,2188,137.61,1.04,0.000,30.47,1.24,13.43,21.7,58,0.00,0
60.301,7.03,7.03,-0.12,14.42,41.53,-1.91,19.2,13.44,-0.50,14.75,14.67,23.5,0.65,903.6,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1240,1301,71.8,6,15.00,2.80,86,20,23.97,24.86,1.92,12.36,207,0.0,13.00,2191,136.85,1.02,0.000,25.78,1.24,13.43,21.7,58,0.00,0
60.323,7.03,7.03,-0.12,14.45,41.53,-1.90,19.2,13.44,-0.50,14.75,14.67,41.4,0.66,903.6,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1311,1301,71.8,6,15.00,3.27,86,20,24.23,23.08,1.82,12.47,207,0.0,13.00,2193,136.43,0.94,0.000,32.03,1.24,13.36,21.7,58,0.00,0
60.354,7.03,7.03,-0.12,14.47,41.52,-1.92,19.2,13.44,-0.49,14.75,14.67,41.4,0.65,903.6,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1258,1301,71.8,6,15.00,3.27,86,20,24.10,23.56,1.82,12.42,207,0.0,13.00,2192,136.44,0.95,0.000,32.03,1.24,13.36,21.7,58,0.00,0
60.385,4.69,7.03,-0.12,14.47,41.51,-1.95,19.2,13.12,-0.48,14.75,14.67,41.4,0.65,903.6,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1240,1301,71.8,6,15.00,2.81,86,20,23.99,24.05,1.86,12.38,207,0.0,13.00,2193,137.55,1.01,0.000,25.78,1.24,13.44,21.7,58,0.00,0
60.413,4.69,7.03,-0.12,14.49,41.52,-1.93,19.2,13.12,-0.50,14.75,14.67,38.2,0.65,903.6,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1234,1301,71.8,6,15.00,3.28,86,20,23.93,23.40,1.84,12.35,207,0.0,13.00,2194,137.53,1.05,0.000,31.25,1.24,13.47,21.7,58,0.00,0
60.446,4.69,7.03,-0.12,14.50,41.52,-1.92,19.2,13.12,-0.51,14.75,14.67,38.2,0.65,903.6,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1300,1301,71.8,6,15.00,3.28,86,20,23.87,24.21,1.84,12.42,207,0.0,13.00,2194,137.16,1.01,0.000,31.25,1.24,13.43,21.7,58,0.00,0
60.461,4.69,7.03,-0.12,14.50,41.51,-1.95,19.2,13.28,-0.48,14.75,14.67,38.2,0.65,903.5,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1278,1301,71.8,6,15.00,3.28,86,20,23.96,23.89,1.84,12.45,207,0.0,13.00,2199,136.34,0.94,0.000,39.06,1.24,13.38,21.7,58,0.00,0
60.489,4.69,7.03,0.00,14.52,41.51,-1.96,19.2,13.36,-0.47,14.75,14.67,38.6,0.65,903.5,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1295,1301,71.8,6,15.00,2.81,86,20,23.81,21.17,1.78,12.39,207,0.0,13.00,2194,136.05,0.91,0.000,29.69,1.24,13.32,21.7,58,0.00,0
60.521,4.69,7.03,0.00,14.57,41.51,-1.95,19.2,13.36,-0.49,14.75,14.67,38.6,0.63,903.5,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1265,1301,71.8,6,15.00,2.81,86,20,23.48,22.11,1.78,12.32,207,0.0,13.50,2196,136.86,0.98,0.000,29.69,1.24,13.39,21.7,58,0.00,0
60.552,4.69,7.03,0.00,14.60,41.92,-2.88,19.2,14.00,-0.47,14.75,14.67,38.6,0.63,903.5,14.76,190,0.812,1.05,1.41,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1292,1301,71.8,6,16.00,2.81,86,20,23.61,25.03,1.82,12.41,207,0.0,14.00,2202,135.94,0.89,0.000,35.16,1.24,13.34,21.7,58,0.00,0
60.571,4.69,7.03,0.00,14.63,41.92,-2.86,19.2,13.68,-0.45,14.75,14.66,41.0,0.63,903.5,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1265,1301,71.8,6,15.00,2.81,86,20,23.66,23.08,1.82,12.49,207,0.0,13.50,2194,135.64,0.85,0.000,19.53,1.24,13.28,21.7,58,0.00,0
60.597,4.69,7.03,0.00,14.65,41.93,-2.85,19.2,13.68,-0.48,14.75,14.67,41.0,0.63,903.5,14.76,190,0.812,1.05,1.41,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1308,1301,71.8,6,15.00,2.81,86,20,23.65,24.21,1.82,12.40,207,0.0,13.50,2193,136.05,0.90,0.000,19.53,1.24,13.33,21.7,58,0.00,0
60.624,4.69,7.03,0.00,14.69,41.93,-2.85,18.8,13.84,-0.46,14.75,14.67,41.0,0.63,903.4,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1325,1301,71.8,6,16.00,2.81,86,20,23.66,23.24,1.86,12.46,207,0.0,13.50,2194,135.28,0.83,0.000,28.91,1.24,13.28,21.7,58,0.00,0
60.639,4.69,7.03,0.00,14.69,41.91,-2.89,19.2,13.84,-0.45,14.75,14.66,40.2,0.63,903.4,14.76,190,0.812,1.05,1.41,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1312,1301,71.8,6,16.00,2.82,86,20,23.72,23.56,1.84,12.41,207,0.0,13.50,2200,135.56,0.84,0.000,35.16,1.24,13.29,21.7,58,0.00,0
60.676,4.69,7.03,0.00,14.69,41.50,-1.99,19.2,13.84,-0.47,14.75,14.67,40.2,0.65,903.4,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1339,1301,71.8,6,16.00,2.82,86,20,23.69,24.37,1.84,12.33,207,0.0,13.00,2199,136.35,0.85,0.000,35.16,1.24,13.29,21.7,58,0.00,0
60.702,3.91,7.03,0.00,14.76,41.51,-1.97,19.2,13.92,-0.48,14.75,14.67,40.2,0.65,903.4,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1279,1301,71.8,6,15.00,2.82,86,20,23.86,24.53,1.86,12.51,207,0.0,13.00,2197,135.99,0.89,0.000,37.50,1.24,13.32,21.7,58,0.00,0
60.735,3.91,7.03,0.00,14.75,41.51,-1.95,18.8,13.92,-0.46,14.75,14.67,40.2,0.65,903.4,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1290,1301,71.8,6,15.00,2.82,86,20,23.90,24.70,1.86,12.47,207,0.0,13.00,2196,134.49,0.78,0.000,37.50,1.24,13.24,21.7,58,0.00,0
60.750,3.91,7.03,0.00,14.74,41.51,-1.98,19.2,14.00,-0.47,14.75,14.66,41.0,0.65,903.4,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1299,1301,71.8,6,15.00,2.81,86,20,23.92,24.05,1.86,12.36,207,0.0,13.00,2200,135.56,0.78,0.000,36.72,1.22,13.21,21.3,58,0.00,0
60.777,4.69,7.03,0.00,14.75,41.50,-2.03,19.2,13.84,-0.49,14.75,14.66,41.0,0.65,903.3,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1322,1301,71.8,6,15.00,2.82,86,20,23.90,24.05,1.86,12.31,207,0.0,13.50,2204,136.28,0.89,0.000,36.72,1.24,13.31,21.7,58,0.00,0
60.805,4.69,7.03,0.00,14.80,41.49,-2.06,18.8,13.84,-0.48,14.75,14.66,40.2,0.65,903.3,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1289,1301,71.8,6,15.50,2.81,86,20,23.96,23.72,1.82,12.38,207,0.0,13.50,2197,135.59,0.85,0.000,21.88,1.24,13.30,21.7,58,0.00,0
60.835,4.69,7.03,0.00,14.82,41.51,-1.99,18.8,13.84,-0.46,14.75,14.67,40.2,0.65,903.3,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1305,1301,71.8,6,15.50,2.81,86,20,23.99,23.24,1.82,12.56,207,0.0,13.00,2199,135.20,0.82,0.000,21.88,1.24,13.26,21.7,58,0.00,0
60.867,4.69,7.03,0.00,14.82,41.50,-2.02,19.2,13.84,-0.46,14.75,14.66,40.2,0.65,903.3,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1280,1301,71.8,6,15.00,2.82,86,20,23.93,24.53,1.84,12.46,207,0.0,13.50,2203,135.51,0.82,0.000,24.22,1.24,13.25,21.3,58,0.00,0
60.898,5.47,7.03,0.00,14.82,41.49,-2.05,19.2,14.00,-0.48,14.75,14.66,39.4,0.65,903.3,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1331,1301,71.8,6,15.50,2.82,86,20,23.95,21.79,1.82,12.41,207,0.0,13.50,2202,136.30,0.82,0.000,28.91,1.24,13.27,21.7,59,0.00,0
60.926,5.47,7.03,0.00,14.85,41.50,-2.01,19.2,14.00,-0.45,14.75,14.66,39.4,0.65,903.3,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1292,1301,71.8,6,15.50,2.82,86,20,23.95,25.52,1.82,12.56,207,0.0,13.50,2201,135.94,0.86,0.000,28.91,1.24,13.31,21.7,59,0.00,0
60.941,5.47,7.03,0.00,14.87,41.50,-2.00,18.8,14.00,-0.44,14.75,14.66,39.4,0.65,903.2,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1306,1301,71.8,6,15.50,2.82,86,20,24.00,24.70,1.90,12.45,207,0.0,13.50,2200,135.19,0.80,0.000,28.12,1.24,13.26,21.7,59,0.00,0
60.971,5.47,7.03,0.00,14.86,41.50,-2.03,19.2,13.60,-0.46,14.75,14.66,38.2,0.65,903.2,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1310,1301,71.8,6,15.50,2.82,86,20,24.03,23.08,1.84,12.36,207,0.0,13.50,2206,137.36,0.79,0.000,22.66,1.24,13.25,21.7,59,0.00,0
61.002,5.47,7.03,0.00,14.90,41.49,-2.06,19.6,13.60,-0.47,14.75,14.66,38.2,0.65,903.2,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1343,1301,71.8,6,15.50,2.82,86,20,24.07,23.89,1.84,12.51,207,0.0,13.50,2206,137.76,0.99,0.000,22.66,1.24,13.43,21.7,59,0.00,0
61.018,6.25,7.03,0.00,14.88,41.50,-2.02,19.2,13.68,-0.46,14.75,14.66,38.2,0.65,903.2,14.76,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1300,1301,71.8,6,15.50,2.82,86,20,23.96,21.63,1.84,12.52,207,0.0,13.50,2204,137.03,0.93,0.000,22.66,1.24,13.38,21.7,59,0.00,0
61.055,5.47,7.03,0.00,14.86,41.49,-2.05,19.2,13.84,-0.46,14.82,14.66,38.2,0.65,903.2,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1329,1301,71.8,6,15.50,2.82,86,20,23.82,23.40,1.84,12.36,207,0.0,13.50,2210,137.31,0.98,0.000,31.25,1.24,13.41,21.7,59,0.00,0
61.080,5.47,7.03,0.00,14.85,41.47,-2.15,19.6,13.84,-0.48,14.82,14.66,38.2,0.65,903.2,14.87,190,0.812,1.05,1.41,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1297,1301,71.8,6,15.50,2.82,86,20,23.87,22.43,1.84,12.42,207,0.0,13.50,2215,137.64,0.98,0.000,31.25,1.24,13.41,21.7,59,0.00,0
61.100,5.47,7.03,0.00,14.87,41.47,-2.13,19.6,13.92,-0.45,14.82,14.66,38.2,0.65,903.1,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1247,1301,71.8,6,16.50,2.84,86,20,23.80,24.21,1.84,12.47,207,0.0,13.50,2208,138.88,1.03,0.000,27.34,1.24,13.50,21.7,59,0.00,0
61.126,6.25,7.03,0.00,14.85,41.48,-2.08,20.0,13.92,-0.43,14.82,14.66,42.6,0.63,903.1,14.87,190,0.812,1.05,1.41,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1309,1301,71.8,6,16.50,2.83,86,20,23.77,23.24,1.84,12.53,207,0.0,14.00,2208,140.03,1.10,0.000,39.84,1.24,13.56,22.0,59,0.00,0
61.153,6.25,7.03,0.00,14.84,41.87,-2.96,19.6,13.92,-0.43,14.82,14.66,42.6,0.65,903.1,14.87,190,0.812,1.05,1.41,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1304,1301,71.8,6,16.50,2.83,86,20,23.85,23.89,1.84,12.46,207,0.0,13.50,2209,139.23,1.08,0.000,39.84,1.24,13.56,22.0,59,0.00,0
61.171,6.25,7.03,0.00,14.87,41.48,-2.10,19.2,13.84,-0.41,14.82,14.66,42.6,0.63,903.1,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1258,1301,71.8,6,15.50,2.83,86,20,24.00,24.70,1.84,12.55,207,0.0,14.00,2216,137.21,1.00,0.000,21.88,1.24,13.47,21.7,59,0.00,0
61.194,6.25,7.03,0.00,14.91,41.47,-2.13,19.2,13.84,-0.41,14.82,14.66,42.6,0.65,903.1,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1305,1301,71.8,6,15.50,2.83,86,20,24.02,22.75,1.84,12.41,207,0.0,13.50,2214,137.25,0.89,0.000,21.88,1.24,13.38,21.7,59,0.00,0
61.224,6.25,7.03,0.00,14.91,41.48,-2.07,19.6,13.76,-0.42,14.82,14.66,42.6,0.65,903.1,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1258,1301,71.8,6,15.50,2.83,86,20,23.91,24.53,1.86,12.50,207,0.0,13.50,2206,137.76,0.93,0.000,19.53,1.24,13.43,21.7,59,0.00,0
61.254,7.03,7.03,0.00,14.88,41.50,-2.02,19.6,14.00,-0.40,14.82,14.66,42.6,0.65,903.1,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1245,1301,71.8,6,15.50,2.82,86,20,23.86,24.53,1.88,12.52,207,0.0,13.50,2204,138.94,1.01,0.000,40.62,1.24,13.49,21.7,59,0.00,0
61.284,7.03,7.03,0.00,14.90,41.47,-2.11,19.6,14.00,-0.41,14.82,14.66,42.6,0.65,903.1,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1278,1301,71.8,6,15.50,2.82,86,20,23.97,23.89,1.88,12.44,207,0.0,13.50,2207,139.65,1.07,0.000,40.62,1.24,13.56,21.7,59,0.00,0
61.314,7.03,7.03,0.00,14.91,41.47,-2.13,19.6,13.92,-0.41,14.82,14.66,40.6,0.65,903.1,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1292,1301,71.8,6,15.50,3.30,86,20,23.95,22.92,1.80,12.41,207,0.0,13.50,2217,138.38,1.06,0.000,32.03,1.24,13.55,21.7,59,0.00,0
61.344,7.03,7.03,0.00,14.96,41.48,-2.10,19.2,13.92,-0.40,14.82,14.66,40.6,0.65,903.1,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1279,1301,71.8,6,15.50,2.83,86,20,23.79,24.37,1.84,12.51,207,0.0,13.50,2211,137.30,0.88,0.000,32.03,1.24,13.39,21.7,59,0.00,0
61.359,7.03,7.03,0.00,14.88,41.86,-2.98,19.6,13.84,-0.40,14.82,14.66,42.6,0.63,903.1,14.87,190,0.812,1.05,1.41,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1332,1301,71.8,6,16.50,2.83,86,20,23.72,25.03,1.84,12.53,207,0.0,14.00,2208,138.51,0.95,0.000,37.50,1.24,13.45,21.7,59,0.00,0
61.388,7.03,7.03,0.00,14.90,41.85,-3.00,20.0,13.84,-0.40,14.82,14.66,42.6,0.63,903.1,14.87,190,0.812,1.05,1.41,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1326,1301,71.8,6,16.50,2.83,86,20,23.84,22.75,1.84,12.57,207,0.0,14.00,2218,139.89,1.01,0.000,37.50,1.24,13.50,21.7,59,0.00,0
61.418,7.03,7.03,0.00,14.94,41.45,-2.19,20.0,13.84,-0.42,14.82,14.66,42.6,0.65,903.0,14.87,190,0.812,1.05,1.41,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1317,1301,71.8,6,16.50,2.84,86,20,23.92,24.05,1.82,12.51,207,0.0,13.50,2219,140.80,1.13,0.000,40.62,1.24,13.61,22.0,59,0.00,0
61.449,7.81,7.03,0.00,14.96,41.47,-2.15,19.6,14.00,-0.41,14.82,14.66,42.6,0.63,903.0,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1261,1301,71.8,6,15.50,2.83,86,20,23.88,24.70,1.86,12.55,207,0.0,14.00,2212,139.19,1.03,0.000,25.00,1.24,13.54,21.7,59,0.00,0
61.470,7.81,7.03,0.00,14.94,41.48,-2.10,19.6,14.00,-0.39,14.82,14.66,43.0,0.65,903.0,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1297,1301,71.8,6,15.50,2.83,86,20,24.00,24.37,1.86,12.47,207,0.0,13.50,2218,138.74,1.01,0.000,25.00,1.24,13.50,21.7,59,0.00,0
61.497,7.81,7.03,0.00,15.01,41.44,-2.24,20.0,14.00,-0.41,14.82,14.66,43.0,0.65,903.0,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1272,1301,71.8,6,15.50,2.84,86,20,24.13,26.67,1.90,12.42,207,0.0,13.50,2224,139.80,1.05,0.000,26.56,1.24,13.55,21.7,59,0.00,0
61.525,7.81,7.03,0.00,14.99,41.45,-2.21,20.0,14.00,-0.39,14.82,14.66,43.0,0.65,903.0,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1262,1301,71.8,6,15.50,2.84,86,20,24.21,24.37,1.90,12.50,207,0.0,13.50,2221,140.29,1.06,0.000,26.56,1.24,13.58,21.7,59,0.00,0
61.540,7.81,7.03,0.00,14.98,41.47,-2.15,20.0,13.92,-0.39,14.82,14.66,42.6,0.65,903.0,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1301,1301,71.8,6,15.50,3.31,86,20,24.12,25.19,1.84,12.48,207,0.0,13.50,2214,139.94,1.07,0.000,30.47,1.24,13.56,22.0,59,0.00,0
61.567,8.59,7.03,0.00,14.94,41.47,-2.15,19.6,13.84,-0.39,14.82,14.66,42.6,0.65,902.9,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1255,1301,71.8,6,15.50,3.30,86,20,24.17,24.53,1.86,12.44,207,0.0,13.50,2213,138.80,1.01,0.000,28.12,1.24,13.55,21.7,59,0.00,0
61.597,8.59,7.03,0.00,14.87,41.46,-2.18,19.6,13.84,-0.37,14.82,14.66,42.6,0.65,902.9,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1296,1301,71.8,6,15.50,3.30,86,20,24.24,23.24,1.86,12.61,207,0.0,13.50,2220,138.73,0.95,0.000,28.12,1.24,13.48,21.7,59,0.00,0
61.629,8.59,7.03,0.00,14.89,41.46,-2.18,19.6,13.92,-0.38,14.82,14.66,45.4,0.65,902.9,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1280,1301,71.8,6,15.50,2.84,86,20,24.08,23.89,1.82,12.53,207,0.0,13.50,2218,138.74,0.96,0.000,32.03,1.24,13.48,21.7,59,0.00,0
61.655,8.59,7.03,0.00,14.83,41.46,-2.18,19.6,14.00,-0.40,14.82,14.66,45.4,0.65,902.9,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1295,1301,71.8,6,15.50,2.84,86,20,24.09,24.05,1.88,12.47,207,0.0,13.50,2216,139.14,1.01,0.000,25.00,1.24,13.54,21.7,59,0.00,0
61.694,8.59,7.03,0.00,14.85,41.47,-2.12,19.6,13.92,-0.40,14.82,14.66,44.6,0.65,902.9,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1324,1301,71.8,6,15.50,3.31,86,20,24.28,25.35,1.86,12.59,207,0.0,13.50,2215,138.78,0.98,0.000,30.47,1.24,13.50,21.7,59,0.00,0
61.725,8.59,7.03,0.00,14.89,41.45,-2.22,20.0,13.92,-0.40,14.82,14.66,44.6,0.65,902.9,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1298,1301,71.8,6,15.50,3.31,86,20,24.45,23.89,1.86,12.52,207,0.0,13.50,2222,139.82,1.04,0.000,30.47,1.24,13.55,21.7,59,0.00,0
61.740,8.59,7.03,0.00,14.85,41.45,-2.21,19.6,13.76,-0.38,14.82,14.66,44.6,0.66,902.8,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1275,1301,71.8,6,15.50,2.84,86,20,24.43,23.89,1.88,12.52,207,0.0,13.50,2220,139.09,1.01,0.000,25.78,1.24,13.52,22.0,59,0.00,0
61.769,8.59,7.03,0.00,14.84,40.62,-2.16,19.6,13.60,-0.38,14.82,14.66,41.0,0.65,902.8,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1301,1301,71.8,6,15.00,3.31,86,20,24.30,24.37,1.86,12.56,207,0.0,13.50,2215,137.64,0.95,0.000,24.22,1.24,13.46,21.7,59,0.00,0
61.799,8.59,7.03,0.00,14.82,41.45,-2.20,19.6,13.60,-0.38,14.82,14.66,41.0,0.65,902.8,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1317,1301,71.8,6,15.00,3.31,86,20,24.41,22.75,1.86,12.42,207,0.0,13.50,2221,138.31,0.90,0.000,24.22,1.24,13.42,21.7,59,0.00,0
61.831,8.59,7.03,0.00,14.81,41.43,-2.27,20.0,13.76,-0.37,14.82,14.66,41.0,0.65,902.8,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1268,1301,71.8,6,15.50,3.32,86,20,24.38,23.72,1.82,12.57,207,0.0,13.50,2226,139.76,0.91,0.000,38.28,1.24,13.44,21.7,59,0.00,0
61.851,8.59,7.03,0.00,14.74,41.45,-2.21,20.0,13.84,-0.37,14.82,14.66,40.2,0.65,902.8,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1330,1301,71.8,6,15.50,2.84,86,20,24.10,24.37,1.84,12.55,207,0.0,13.50,2219,139.88,1.04,0.000,31.25,1.24,13.55,21.7,59,0.00,0
61.875,8.59,7.03,0.00,14.72,41.45,-2.20,19.6,13.84,-0.40,14.82,14.66,40.2,0.65,902.8,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1273,1301,71.8,6,15.50,2.84,86,20,24.19,22.11,1.84,12.51,207,0.0,13.50,2221,139.07,0.99,0.000,31.25,1.24,13.50,21.7,59,0.00,0
61.904,7.81,7.03,0.00,14.69,41.45,-2.19,19.6,13.76,-0.38,14.82,14.66,40.2,0.65,902.8,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1260,1301,71.8,6,15.50,2.84,86,20,24.14,24.37,1.82,12.55,207,0.0,13.50,2221,138.32,0.92,0.000,32.81,1.24,13.45,21.7,59,0.00,0
61.934,7.81,7.03,0.00,14.70,41.45,-2.22,19.6,13.76,-0.40,14.82,14.66,40.2,0.65,902.8,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1275,1301,71.8,6,15.50,3.32,86,20,24.21,24.86,1.88,12.46,207,0.0,13.50,2224,139.03,0.94,0.000,31.25,1.24,13.44,21.7,59,0.00,0
61.949,7.81,7.03,0.00,14.69,41.43,-2.28,20.0,13.76,-0.39,14.82,14.66,41.0,0.65,902.8,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1303,1301,71.8,6,15.50,3.32,86,20,24.32,25.35,1.88,12.59,207,0.0,13.50,2228,142.21,1.16,0.000,31.25,1.24,13.68,21.7,59,0.00,0
61.977,7.81,7.03,0.00,14.69,41.44,-2.24,20.0,13.76,-0.38,14.82,14.66,41.0,0.65,902.8,14.87,190,0.812,1.41,1.76,1.00,31.0,2.0,0.0,0.00,0.00,1.000,1293,1301,71.8,6,15.50,3.33,86,20,24.26,24.21,1.86,12.53,207,0.0,13.50,2222,141.79,1.15,0.000,28.91,1.24,13.69,22.0,60,0.00,0
