Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv (°),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Ethanol Final (%),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),Knock Sum (count),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),TPS Volts Main (V),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.0-17408][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage1+BigSF 91 v361 LWG.ptm - Realtime: Stage1+BigSF 91 v361 LWG.ptm]
0.000,3.91,17.97,-0.12,14.47,0.00,-10.30,0.0,13.76,-9.70,14.70,14.73,0.0,0.17,333.4,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,412,438,71.8,0,5.00,0.46,124,0,2.00,2.05,0.68,3.37,199,0.0,16.50,712,0.00,5.14,0.000,-32.03,0.68,8.50,5.1,0,0.00,0
0.010,3.91,17.97,-0.12,14.48,0.00,-10.30,0.0,13.52,-9.71,14.70,14.73,0.0,0.17,333.4,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,411,438,71.8,0,5.50,0.45,124,0,2.00,2.05,0.70,3.37,199,0.0,16.50,709,0.00,5.15,0.000,-30.47,0.68,8.50,5.1,0,0.00,0
0.021,3.91,17.97,-0.12,14.47,0.00,-10.30,0.0,13.52,-9.69,14.70,14.73,0.0,0.17,333.4,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,401,438,71.8,0,5.50,0.45,126,0,2.00,2.07,0.70,3.37,199,0.0,16.50,709,0.00,5.14,0.000,-30.47,0.68,8.50,5.1,0,0.00,0
0.026,3.91,17.97,-0.12,14.46,0.00,-10.30,0.0,13.68,-9.69,14.70,14.73,0.0,0.17,333.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,415,438,71.8,0,5.50,0.45,124,0,2.00,2.07,0.68,3.37,199,0.0,16.50,708,0.00,5.14,0.000,-28.91,0.68,8.50,5.1,0,0.00,0
0.078,3.91,17.97,-0.12,14.47,0.00,-10.30,0.0,13.60,-9.69,14.70,14.73,0.0,0.17,333.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,416,438,71.8,0,5.50,0.45,126,0,2.01,2.10,0.68,3.37,199,0.0,16.50,711,0.00,5.15,0.000,-28.12,0.68,8.50,5.1,0,0.00,0
0.083,3.91,17.97,-0.12,14.45,0.00,-10.30,0.0,13.68,-9.69,14.70,14.73,0.0,0.17,333.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,405,438,71.8,0,5.50,0.45,124,0,2.01,2.12,0.70,3.37,199,0.0,16.50,709,0.00,5.15,0.000,-30.47,0.68,8.50,5.1,0,0.00,0
0.109,3.91,17.97,-0.12,14.44,0.00,-10.30,0.0,13.76,-9.70,14.70,14.73,0.0,0.17,333.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,413,438,71.8,0,5.50,0.45,124,0,2.01,2.07,0.70,3.38,199,0.0,16.50,707,0.00,5.14,0.000,-28.91,0.68,8.50,5.1,0,0.00,0
0.114,3.91,17.97,-0.12,14.45,0.00,-10.30,0.0,13.76,-9.69,14.70,14.73,0.0,0.17,333.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,416,438,71.8,0,5.50,0.45,124,0,2.01,2.05,0.70,3.39,199,0.0,16.50,708,0.00,5.15,0.000,-28.12,0.68,8.50,5.1,0,0.00,0
0.139,3.12,17.97,-0.12,14.43,0.00,-10.30,0.0,13.60,-9.69,14.70,14.73,0.0,0.17,333.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,415,438,71.8,0,5.50,0.45,124,0,2.02,2.05,0.70,3.39,199,0.0,16.50,709,0.00,5.14,0.000,-30.47,0.68,8.50,5.1,0,0.00,0
0.155,3.12,17.97,-0.12,14.45,0.00,-10.30,0.0,13.60,-9.69,14.70,14.73,0.0,0.17,333.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,406,438,71.8,0,5.50,0.45,124,0,2.02,2.07,0.70,3.39,199,0.0,16.50,709,0.00,5.13,0.000,-31.25,0.68,8.50,5.1,0,0.00,0
0.172,3.12,17.97,-0.12,14.44,0.00,-10.30,0.0,13.60,-9.69,14.70,14.73,0.0,0.17,333.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,408,438,71.8,0,5.50,0.45,124,0,2.02,2.07,0.70,3.39,199,0.0,16.50,710,0.00,5.14,0.000,-31.25,0.68,8.50,5.1,0,0.00,0
0.200,3.12,17.97,-0.12,14.42,0.00,-10.30,0.0,13.76,-9.69,14.70,14.73,0.0,0.17,333.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,410,438,71.8,0,5.50,0.45,124,0,2.02,2.07,0.72,3.39,199,0.0,16.50,708,0.00,5.13,0.000,-34.38,0.68,8.50,5.1,0,0.00,0
0.206,3.12,17.97,-0.12,14.43,0.00,-10.30,0.0,13.60,-9.68,14.70,14.73,0.0,0.17,333.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,418,438,71.8,0,5.50,0.45,124,0,2.02,2.03,0.70,3.40,199,0.0,16.50,711,0.00,5.13,0.000,-35.16,0.68,8.50,5.1,0,0.00,0
0.224,3.12,17.97,-0.12,14.41,0.00,-10.30,0.0,13.60,-9.68,14.70,14.73,0.0,0.17,333.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,400,438,71.8,0,5.50,0.46,124,0,2.02,2.02,0.70,3.40,199,0.0,16.50,709,0.00,5.12,0.000,-35.94,0.68,8.50,5.1,0,0.00,0
0.253,3.12,17.97,-0.12,14.41,0.00,-10.30,0.0,13.76,-9.67,14.70,14.73,0.0,0.17,333.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,424,438,71.8,0,5.50,0.45,124,0,2.02,2.10,0.70,3.40,199,0.0,16.50,708,0.00,5.12,0.000,-36.72,0.68,8.50,5.1,0,0.00,0
0.272,3.12,17.97,-0.12,14.41,0.00,-10.30,0.0,13.76,-9.68,14.70,14.73,0.0,0.17,333.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,409,438,71.8,0,5.50,0.45,124,0,2.02,2.03,0.70,3.39,199,0.0,16.50,708,0.00,5.12,0.000,-36.72,0.68,8.50,5.1,0,0.00,0
0.291,3.12,17.97,-0.12,14.41,0.00,-10.30,0.0,13.76,-9.67,14.70,14.73,0.0,0.17,333.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,414,438,71.8,0,5.50,0.45,124,0,2.02,2.12,0.70,3.39,199,0.0,16.50,708,0.00,5.12,0.000,-36.72,0.68,8.50,5.1,0,0.00,0
0.327,3.12,17.97,-0.12,14.41,0.00,-10.30,0.0,13.60,-9.67,14.70,14.73,0.0,0.17,333.2,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,410,438,71.8,0,5.50,0.45,124,0,2.02,2.10,0.70,3.39,199,0.0,16.50,707,0.00,5.13,0.000,-37.50,0.68,8.50,5.1,0,0.00,0
0.363,3.12,17.97,-0.12,14.40,0.00,-10.30,0.0,13.60,-9.68,14.70,14.73,0.0,0.17,333.2,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,416,438,71.8,0,5.50,0.45,124,0,2.02,2.02,0.70,3.40,199,0.0,16.50,708,0.00,5.13,0.000,-37.50,0.68,8.50,5.1,0,0.00,0
0.390,3.12,17.97,-0.12,14.38,0.00,-10.30,0.0,13.68,-9.68,14.70,14.73,0.0,0.17,333.2,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,403,438,71.8,0,5.50,0.45,126,0,2.02,2.07,0.68,3.40,199,0.0,16.50,708,0.00,5.11,0.000,-36.72,0.68,8.50,5.1,0,0.00,0
0.403,3.12,17.97,-0.12,14.41,0.00,-10.30,0.0,13.68,-9.67,14.70,14.73,0.0,0.17,333.2,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,422,438,71.8,0,5.50,0.45,124,0,2.02,2.03,0.68,3.40,199,0.0,16.50,709,0.00,5.13,0.000,-37.50,0.68,8.50,5.1,0,0.00,0
0.442,3.12,17.97,-0.12,14.39,0.00,-10.30,0.0,13.60,-9.67,14.70,14.73,0.0,0.17,333.2,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,408,438,71.8,0,5.50,0.45,124,0,2.02,2.05,0.68,3.40,199,0.0,16.50,709,0.00,5.12,0.000,-37.50,0.68,8.50,5.1,0,0.00,0
0.499,3.12,17.97,-0.12,14.39,0.00,-10.30,0.0,13.60,-9.68,14.70,14.73,0.0,0.17,333.2,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,410,438,71.8,0,5.50,0.45,126,0,2.02,2.03,0.68,3.40,199,0.0,16.50,708,0.00,5.12,0.000,-38.28,0.68,8.50,5.1,0,0.00,0
0.532,3.12,17.97,-0.12,14.39,0.00,-10.30,0.0,13.60,-9.68,14.70,14.73,0.0,0.17,333.2,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,417,438,71.8,0,5.50,0.45,124,0,2.02,2.02,0.68,3.41,199,0.0,16.50,709,0.00,5.12,0.000,-38.28,0.68,8.50,5.1,0,0.00,0
0.562,3.12,17.97,-0.12,14.39,0.00,-10.30,0.0,13.76,-9.67,14.70,14.73,0.0,0.17,333.2,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,411,438,71.8,0,5.50,0.45,124,0,2.02,2.07,0.68,3.40,199,0.0,16.50,709,0.00,5.12,0.000,-37.50,0.68,8.50,5.1,0,0.00,0
0.609,2.34,17.97,-0.12,14.38,0.00,-10.30,0.0,13.60,-9.66,14.70,14.73,0.0,0.17,333.2,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,418,438,71.8,0,5.50,0.45,124,0,2.01,2.05,0.68,3.40,199,0.0,16.50,704,0.00,5.12,0.000,-37.50,0.68,8.50,5.1,0,0.00,0
0.643,2.34,17.97,-0.12,14.38,0.00,-10.30,0.0,13.60,-9.67,14.70,14.73,0.0,0.17,333.2,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,412,438,71.8,0,5.50,0.45,124,0,2.02,2.10,0.68,3.40,199,0.0,16.50,705,0.00,5.12,0.000,-37.50,0.68,8.50,5.1,0,0.00,0
0.689,2.34,17.97,-0.12,14.37,0.00,-10.30,0.0,13.68,-9.67,14.70,14.73,0.0,0.17,333.2,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,413,438,71.8,0,5.50,0.45,124,0,2.02,2.05,0.70,3.40,199,0.0,16.50,704,0.00,5.13,0.000,-39.06,0.68,8.50,5.1,0,0.00,0
0.751,2.34,17.97,-0.12,14.37,0.00,-10.30,0.0,13.76,-9.68,14.70,14.73,0.0,0.17,333.2,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,418,438,71.8,0,6.00,0.45,124,0,2.02,2.03,0.70,3.40,199,0.0,16.50,707,0.00,5.11,0.000,-36.72,0.68,8.50,5.1,0,0.00,0
0.799,2.34,17.97,-0.12,14.37,0.00,-10.30,0.0,13.76,-9.67,14.70,14.73,0.0,0.17,333.2,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,418,438,71.8,0,6.00,0.45,124,0,2.02,2.05,0.70,3.40,199,0.0,16.50,708,0.00,5.13,0.000,-36.72,0.68,8.50,5.1,0,0.00,0
0.834,2.34,17.97,-0.12,14.36,0.00,-10.30,0.0,13.60,-9.67,14.70,14.73,0.0,0.17,333.2,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,419,438,71.8,0,5.50,0.45,124,0,2.02,2.00,0.70,3.40,199,0.0,16.50,707,0.00,5.13,0.000,-35.16,0.68,8.50,5.1,0,0.00,0
0.843,2.34,17.97,-0.12,14.35,0.00,-10.30,0.0,13.60,-9.68,14.70,14.73,0.0,0.17,333.2,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,408,438,71.8,0,5.50,0.45,124,0,2.02,2.02,0.70,3.39,199,0.0,16.50,707,0.00,5.13,0.000,-32.81,0.68,8.50,5.1,0,0.00,0
0.852,2.34,18.75,-0.12,14.38,0.00,-10.30,0.0,13.76,-9.68,14.70,14.73,0.0,0.17,333.2,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,418,438,71.8,0,5.50,0.45,124,0,2.02,2.10,0.70,3.40,199,0.0,16.50,707,0.00,5.12,0.000,-32.81,0.68,8.50,5.1,0,0.00,0
0.857,2.34,19.53,-0.12,14.35,0.00,-10.30,0.0,13.60,-9.68,14.70,14.73,0.0,0.17,333.2,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,420,438,71.8,0,5.50,0.45,124,0,2.02,2.03,0.70,3.39,199,0.0,16.50,705,0.00,5.13,0.000,-30.47,0.68,8.50,5.1,0,0.00,0
0.905,2.34,20.31,-0.12,14.36,0.00,-10.30,0.0,13.60,-9.68,14.70,14.73,0.0,0.17,333.2,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,404,438,71.8,0,5.50,0.45,124,0,2.02,2.02,0.70,3.39,199,0.0,16.50,706,0.00,5.13,0.000,-29.69,0.68,8.50,5.1,0,0.00,0
0.941,2.34,20.31,-0.12,14.35,0.00,-10.30,0.0,13.68,-9.68,14.70,14.73,0.0,0.17,333.2,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,412,438,71.8,0,5.50,0.45,124,0,2.02,2.05,0.70,3.39,199,0.0,16.50,707,0.00,5.12,0.000,-29.69,0.68,8.50,5.1,0,0.00,0
0.988,1.56,20.31,-0.12,14.35,0.00,-10.30,0.0,13.76,-9.68,14.70,14.73,0.0,0.17,333.1,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,414,438,71.8,0,5.50,0.45,124,0,2.02,2.05,0.70,3.40,199,0.0,16.50,705,0.00,5.12,0.000,-28.12,0.68,8.50,5.1,0,0.00,0
1.014,1.56,20.31,-0.12,14.35,0.00,-10.30,0.0,13.60,-9.67,14.70,14.73,0.0,0.17,333.1,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,414,438,71.8,0,5.50,0.45,124,0,2.02,2.10,0.70,3.40,199,0.0,16.50,704,0.00,5.13,0.000,-29.69,0.68,8.50,5.1,0,0.00,0
1.052,1.56,20.31,-0.12,14.34,0.00,-10.30,0.0,13.60,-9.66,14.70,14.73,0.0,0.17,333.1,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,423,438,71.8,0,5.50,0.45,124,0,2.02,2.12,0.70,3.40,199,0.0,16.50,705,0.00,5.11,0.000,-30.47,0.68,8.50,5.1,0,0.00,0
1.068,1.56,20.31,-0.12,14.33,0.00,-10.30,0.0,13.60,-9.66,14.70,14.73,0.0,0.17,333.1,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,419,438,71.8,0,5.50,0.45,124,0,2.02,2.03,0.70,3.40,199,0.0,16.50,707,0.00,5.12,0.000,-30.47,0.68,8.50,5.1,0,0.00,0
1.150,1.56,20.31,-0.12,14.34,0.00,-10.30,0.0,13.68,-9.67,14.70,14.73,0.0,0.17,333.1,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,406,438,71.8,0,6.00,0.45,124,0,2.03,2.07,0.70,3.40,199,0.0,16.50,709,0.00,5.12,0.000,-32.03,0.68,8.50,5.1,0,0.00,0
1.154,1.56,20.31,-0.12,14.32,0.00,-10.30,0.0,13.60,-9.66,14.70,14.73,0.0,0.17,333.1,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,417,438,71.8,0,5.50,0.45,124,0,2.03,2.17,0.70,3.40,199,0.0,16.50,709,0.00,5.10,0.000,-32.81,0.68,8.50,5.1,0,0.00,0
1.190,1.56,20.31,-0.12,14.34,0.00,-10.30,0.0,13.60,-9.67,14.70,14.73,0.0,0.17,333.1,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,399,438,71.8,0,5.50,0.45,124,0,2.03,2.12,0.70,3.40,199,0.0,16.50,712,0.00,5.11,0.000,-35.16,0.68,8.50,5.1,0,0.00,0
1.214,1.56,20.31,-0.12,14.34,0.00,-10.30,0.0,13.68,-9.66,14.70,14.73,0.0,0.17,333.1,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,419,438,71.8,0,5.50,0.46,124,0,2.03,2.12,0.70,3.40,199,0.0,16.50,712,0.00,5.11,0.000,-35.16,0.68,8.50,5.1,0,0.00,0
1.241,1.56,20.31,-0.12,14.32,0.00,-10.30,0.0,13.60,-9.67,14.70,14.73,0.0,0.17,333.1,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,408,438,71.8,0,5.50,0.46,124,0,2.03,2.05,0.70,3.40,199,0.0,16.50,711,0.00,5.12,0.000,-36.72,0.68,8.50,5.1,0,0.00,0
1.272,1.56,20.31,-0.12,14.33,0.00,-10.30,0.0,13.60,-9.66,14.70,14.73,0.0,0.17,333.1,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,414,438,71.8,0,5.50,0.46,126,0,2.03,2.12,0.70,3.40,199,0.0,16.50,712,0.00,5.11,0.000,-36.72,0.68,8.50,5.1,0,0.00,0
1.308,1.56,20.31,-0.12,14.33,0.00,-10.30,0.0,13.60,-9.67,14.70,14.73,0.0,0.17,333.1,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,414,438,71.8,0,5.50,0.46,124,0,2.04,2.12,0.70,3.39,199,0.0,16.50,714,0.00,5.12,0.000,-38.28,0.68,8.50,5.1,0,0.00,0
1.344,1.56,20.31,-0.12,14.33,0.00,-10.30,0.0,13.60,-9.67,14.70,14.73,0.0,0.17,333.1,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,410,438,71.8,0,5.50,0.46,124,0,2.04,2.14,0.70,3.39,199,0.0,16.50,715,0.00,5.13,0.000,-39.06,0.68,8.50,5.1,0,0.00,0
1.383,1.56,20.31,-0.12,14.33,0.00,-10.30,0.0,13.76,-9.68,14.70,14.73,0.0,0.17,333.1,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,416,438,71.8,0,5.50,0.46,124,0,2.04,2.07,0.70,3.39,199,0.0,16.50,717,0.00,5.13,0.000,-39.84,0.68,8.50,5.1,0,0.00,0
1.414,0.78,20.31,-0.12,14.34,0.00,-10.30,0.0,13.60,-9.69,14.70,14.73,0.0,0.17,333.1,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,412,438,71.8,0,5.00,0.46,124,0,2.05,2.03,0.70,3.39,199,0.0,16.50,717,0.00,5.14,0.000,-40.62,0.68,8.50,5.1,0,0.00,0
1.441,0.78,20.31,-0.12,14.32,0.00,-10.30,0.0,13.60,-9.69,14.70,14.73,0.0,0.17,333.0,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,410,438,71.8,0,5.00,0.46,124,0,2.05,2.05,0.70,3.38,199,0.0,16.50,718,0.00,5.13,0.000,-42.19,0.68,8.50,5.1,0,0.00,0
1.472,0.78,20.31,-0.12,14.31,0.00,-10.30,0.0,13.60,-9.69,14.70,14.73,0.0,0.17,333.0,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,413,438,71.8,0,5.00,0.46,124,0,2.05,2.10,0.70,3.38,199,0.0,16.50,718,0.00,5.14,0.000,-42.19,0.68,8.50,5.1,0,0.00,0
1.486,0.78,20.31,-0.12,14.32,0.00,-10.30,0.0,13.68,-9.70,14.70,14.73,0.0,0.17,333.0,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,417,438,71.8,0,5.00,0.46,124,0,2.05,2.05,0.70,3.38,199,0.0,16.50,718,0.00,5.15,0.000,-42.97,0.68,8.50,5.1,0,0.00,0
1.517,0.78,20.31,-0.12,14.32,0.00,-10.30,0.0,13.76,-9.70,14.70,14.73,0.0,0.17,333.0,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,404,438,71.8,0,5.00,0.46,124,0,2.05,2.10,0.70,3.37,199,0.0,16.50,718,0.00,5.14,0.000,-42.19,0.68,8.50,5.1,0,0.00,0
1.533,0.78,20.31,-0.12,14.31,0.00,-10.30,0.0,13.76,-9.70,14.70,14.73,0.0,0.17,333.0,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,424,438,71.8,0,5.00,0.46,124,0,2.05,2.05,0.70,3.37,199,0.0,16.50,719,0.00,5.15,0.000,-42.19,0.68,8.50,5.1,0,0.00,0
1.573,0.78,20.31,-0.12,14.29,0.00,-10.30,0.0,13.60,-9.71,14.70,14.73,0.0,0.17,333.0,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,409,438,71.8,0,5.00,0.46,124,0,2.05,2.02,0.70,3.37,199,0.0,16.50,718,0.00,5.16,0.000,-42.19,0.68,8.50,5.1,0,0.00,0
1.597,0.78,20.31,-0.12,14.33,0.00,-10.30,0.0,13.60,-9.71,14.70,14.73,0.0,0.17,333.0,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,415,438,71.8,0,5.00,0.46,124,0,2.05,2.10,0.70,3.36,199,0.0,16.50,718,0.00,5.15,0.000,-45.31,0.68,8.50,5.1,0,0.00,0
1.633,0.78,20.31,-0.12,14.31,0.00,-10.30,0.0,13.60,-9.72,14.70,14.73,0.0,0.17,333.0,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,410,438,71.8,0,5.00,0.46,126,0,2.05,2.07,0.70,3.36,199,0.0,16.50,721,0.00,5.16,0.000,-45.31,0.68,8.50,5.1,0,0.00,0
1.663,0.78,20.31,-0.12,14.30,0.00,-10.30,0.0,13.68,-9.72,14.70,14.73,0.0,0.17,333.0,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,419,438,71.8,0,5.00,0.46,124,0,2.05,2.05,0.72,3.35,199,0.0,16.50,718,0.00,5.16,0.000,-43.75,0.68,8.50,5.1,0,0.00,0
1.679,0.78,20.31,-0.12,14.31,0.00,-10.30,0.0,13.60,-9.71,14.70,14.73,0.0,0.17,333.0,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,415,438,71.8,0,5.00,0.46,124,0,2.05,2.10,0.70,3.35,199,0.0,16.50,718,0.00,5.16,0.000,-42.19,0.66,8.50,5.1,0,0.00,0
