Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS Exh Right (°),AVCS In Left (°),AVCS In Right (°),Accel Position (%),Baro Pressure (psi),Boost Extended (psi),CL Fuel Target (AFR),Calculated Load Ext (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Ethanol Final (%),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),KS Noise Cyl 1 (raw),KS Noise Cyl 2 (raw),KS Noise Cyl 3 (raw),KS Noise Cyl 4 (raw),Limits Boost Table Base Rel SL Ext (psi),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Roughness Cyl 1 (count),Roughness Cyl 2 (count),Roughness Cyl 3 (count),Roughness Cyl 4 (count),Sns Only TGV R (raw),TGV Map Ratio (mult),Target Boost Final Abs Ext (psi),Throttle Pos (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.2-17441][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: 2016 WRX 91 - 01.ptm - Realtime: 2016 WRX 91 - 01.ptm]
2.361,1.56,10.16,15.72,13,13,-12,-11,39.6,13.05,-0.24,14.70,0.70,on,14.70,194,1.000,0.0,0.00,0.00,1374,1407,71.8,1,18.00,2.07,109,115,945,498,537,445,22.0,20.45,21.32,1.72,12.90,204,1754,118.83,0,0,0,0,66.63,0.000,34.30,37.8,9.02,0
2.391,3.12,10.16,15.78,12,13,-13,-12,40.8,13.05,-0.24,14.70,0.72,on,14.70,194,1.000,0.0,0.00,0.00,1437,1486,71.8,1,17.50,2.31,109,115,718,498,537,445,22.0,21.69,21.63,1.78,12.84,204,1802,123.70,0,0,0,0,66.64,0.000,34.30,38.6,10.20,0
2.406,3.12,10.16,15.76,12,13,-13,-12,40.8,13.05,-0.23,14.70,0.72,on,14.70,194,1.000,0.0,0.00,0.00,1434,1420,71.8,1,17.50,2.31,109,115,718,942,465,445,22.0,22.43,21.94,1.78,12.90,204,1856,123.70,0,0,0,0,66.64,0.000,34.30,38.6,10.20,0
2.442,3.12,10.16,15.73,12,14,-15,-14,40.0,13.05,-0.22,14.70,0.73,on,14.70,194,1.000,0.0,0.00,0.00,1449,1486,71.8,1,17.00,2.78,109,115,372,942,465,462,22.0,22.84,23.89,1.86,12.88,204,1881,122.35,0,0,0,0,66.63,0.000,34.30,39.0,10.59,0
2.487,3.91,10.16,15.56,12,14,-15,-14,40.0,13.05,-0.14,14.70,0.75,on,14.70,194,1.000,0.0,0.00,0.00,1479,1486,71.8,1,17.00,2.80,109,115,372,404,529,462,22.0,22.94,23.89,1.84,12.99,204,1844,122.14,0,0,0,0,66.63,0.000,34.30,38.6,10.20,0
2.510,3.12,10.16,15.51,13,14,-15,-14,40.0,13.05,-0.12,14.70,0.74,on,14.70,194,1.000,0.0,0.00,0.00,1484,1486,71.8,1,17.00,2.74,109,115,372,404,529,492,22.0,21.78,20.39,1.80,13.07,204,1804,121.95,0,0,0,0,66.64,0.000,34.30,38.6,10.20,0
2.542,3.12,10.16,15.39,13,14,-15,-14,40.0,13.05,-0.08,14.70,0.74,on,14.70,194,1.000,0.0,0.00,0.00,1507,1486,71.8,1,17.00,2.74,109,115,418,404,363,492,22.0,21.67,23.56,1.80,13.05,204,1778,121.95,0,0,0,0,66.63,0.000,34.30,38.6,10.20,0
2.575,3.12,10.16,15.17,13,14,-15,-14,40.0,13.05,-0.05,14.70,0.73,on,14.70,194,1.000,0.0,0.00,0.00,1471,1486,71.8,1,16.00,2.63,109,115,418,543,363,441,22.0,20.99,22.11,1.74,13.15,204,1744,121.95,0,0,0,0,66.63,0.000,34.30,38.6,10.20,0
2.601,2.34,10.16,15.06,13,14,-14,-14,40.0,13.05,-0.02,14.70,0.73,on,14.70,194,1.000,0.0,0.00,0.00,1478,1486,71.8,1,16.50,2.58,109,115,460,543,363,441,22.0,20.99,19.77,1.80,13.09,204,1728,122.35,0,0,0,0,66.64,0.000,34.30,39.0,10.20,0
2.616,2.34,10.16,14.98,13,14,-14,-14,40.8,13.05,0.01,14.70,0.72,on,14.70,194,1.000,0.0,0.00,0.00,1492,1420,71.8,1,16.50,2.58,109,115,460,366,1213,441,22.0,20.82,21.63,1.80,13.16,204,1739,123.90,0,0,0,0,66.64,0.000,34.30,39.0,10.20,0
2.647,2.34,10.16,14.94,13,15,-12,-13,41.6,13.05,0.01,14.70,0.73,on,14.70,194,1.000,0.0,0.00,0.00,1412,1473,71.8,1,17.00,2.60,109,115,460,366,1213,434,22.0,21.53,21.17,1.78,13.10,204,1762,127.03,0,0,0,0,66.64,0.000,34.30,39.4,10.59,0
2.667,2.34,10.16,14.88,13,15,-11,-12,44.3,13.05,0.04,14.70,0.73,on,14.70,194,1.000,0.0,0.00,0.00,1442,1486,71.8,1,17.00,2.72,109,115,487,366,442,434,22.0,22.43,23.89,1.76,13.20,204,1835,135.20,0,0,0,0,66.64,0.000,34.30,42.5,10.98,0
2.691,2.34,10.16,14.88,13,15,-11,-12,45.9,13.05,0.06,14.70,0.74,on,14.70,194,1.000,0.0,0.00,0.00,1400,1486,71.8,1,17.00,2.72,111,115,487,705,442,434,22.0,23.91,24.37,1.76,13.16,204,1904,139.86,0,0,0,0,66.64,0.000,34.30,42.5,10.98,0
2.706,2.34,10.16,14.92,13,15,-9,-11,47.1,13.05,0.08,14.70,0.74,on,14.70,194,1.000,0.0,0.00,0.00,1432,1486,71.8,1,17.00,2.86,109,115,1183,705,442,335,22.0,24.67,25.19,1.92,13.20,204,1964,142.60,0,0,0,0,66.64,0.020,34.30,48.4,12.55,0
2.742,2.34,10.16,14.92,13,15,-9,-11,46.7,13.05,0.12,14.70,0.76,on,14.70,194,1.000,0.0,0.00,0.00,1448,1486,71.8,1,17.00,2.86,109,115,1183,833,552,335,22.0,26.23,24.37,1.92,13.19,204,2047,142.00,0,0,0,0,66.71,0.050,34.30,48.4,12.55,0
2.762,2.34,10.16,14.93,13,15,-8,-11,46.3,13.05,0.12,14.70,0.76,on,14.70,194,1.000,0.0,0.00,0.00,1492,1566,71.8,1,16.50,3.06,109,115,1183,833,552,504,22.0,26.78,28.31,1.86,13.23,204,2081,140.84,0,0,0,0,66.75,0.070,34.30,49.2,12.55,0
2.787,3.12,10.16,14.95,14,15,-7,-10,45.9,13.05,0.12,14.70,0.78,on,14.70,194,1.000,0.0,0.00,0.00,1494,1566,71.8,1,17.00,3.18,111,115,458,833,467,504,22.0,27.87,28.96,1.94,13.20,204,2137,139.29,0,0,0,0,64.54,0.106,34.30,48.4,12.55,0
2.818,3.12,10.16,15.05,14,15,-7,-9,45.5,13.05,0.13,14.70,0.80,on,14.70,194,1.000,0.0,0.00,0.00,1513,1566,71.8,1,16.50,3.24,111,115,458,551,467,496,22.0,29.01,29.78,2.02,13.09,204,2172,138.50,0,0,0,0,60.14,0.136,34.30,48.0,12.55,0
2.846,3.12,10.16,14.95,14,15,-7,-9,45.5,13.05,0.14,14.70,0.80,on,14.70,194,1.000,0.0,0.00,0.00,1550,1566,71.8,1,16.50,3.24,109,115,879,551,469,496,22.0,29.30,34.60,2.02,13.31,204,2179,138.30,0,0,0,0,54.48,0.511,34.30,48.0,12.55,0
2.871,3.12,10.16,14.75,14,16,-7,-9,45.5,13.05,0.17,14.65,0.82,on,14.70,194,1.000,0.0,0.00,0.00,1612,1566,71.8,1,16.00,3.72,111,115,879,510,469,384,22.0,29.83,35.44,2.08,13.27,204,2175,138.11,0,0,0,0,47.00,0.763,34.30,48.0,12.55,0
2.896,3.12,10.16,14.67,14,16,-7,-9,45.5,13.05,0.22,14.65,0.83,on,14.70,194,1.000,0.0,0.00,0.00,1596,1566,71.8,1,16.00,3.72,111,115,566,510,584,384,22.0,30.31,29.45,2.08,13.37,204,2168,138.11,0,0,0,0,42.44,0.783,34.30,48.0,12.55,0
2.928,2.34,10.16,14.49,14,15,-7,-8,45.5,13.05,0.29,14.60,0.84,on,14.64,194,1.000,0.0,0.00,0.00,1547,1659,71.8,1,14.50,3.70,111,115,566,525,584,384,22.0,30.33,33.96,2.14,13.40,204,2154,138.11,0,0,0,0,37.67,0.813,34.30,48.0,12.55,0
2.947,1.56,10.16,14.46,15,16,-7,-7,45.5,13.05,0.36,14.60,0.85,on,14.64,194,1.000,0.0,0.00,0.00,1626,1659,71.8,1,14.00,3.67,111,115,486,525,542,496,22.0,30.50,30.41,2.16,13.44,204,2150,138.50,0,0,0,0,32.34,0.843,34.30,47.6,12.55,0
2.970,1.56,10.16,14.48,15,16,-7,-7,45.9,13.05,0.37,14.60,0.86,on,14.64,194,1.000,0.0,0.00,0.00,1593,1659,71.8,1,14.00,3.67,111,115,486,379,542,496,22.0,30.68,29.99,2.16,13.52,204,2154,139.10,0,0,0,0,29.00,0.863,34.30,47.6,12.55,0
3.000,1.56,10.16,14.54,15,16,-7,-7,45.9,13.05,0.44,14.60,0.85,on,14.64,194,1.000,0.0,0.00,0.00,1625,1659,71.8,1,14.00,3.69,111,115,743,379,542,484,22.0,31.30,30.82,2.08,13.50,204,2176,139.48,0,0,0,0,26.57,0.883,34.30,48.0,12.55,0
3.032,1.56,10.16,14.58,15,16,-6,-6,46.3,13.05,0.50,14.60,0.86,on,14.64,194,1.000,0.0,0.00,0.00,1679,1659,71.8,1,13.50,3.79,111,115,743,598,659,484,22.0,31.99,31.45,2.06,13.67,204,2219,140.25,0,0,0,0,23.65,0.913,34.30,49.2,12.94,0
3.061,1.56,10.16,14.65,15,16,-6,-6,46.3,13.05,0.51,14.59,0.87,on,14.64,194,1.000,0.0,0.00,0.00,1647,1659,71.8,1,13.50,3.79,111,115,716,598,659,394,22.0,33.36,36.50,2.06,13.61,204,2274,140.65,0,0,0,0,20.89,0.943,34.30,49.2,12.94,0
3.091,2.34,10.16,14.70,16,16,-5,-5,46.3,13.05,0.60,14.59,0.88,on,14.64,194,1.000,0.0,0.00,0.00,1610,1712,71.8,1,14.00,3.93,111,115,716,620,600,495,22.0,35.31,31.24,2.14,13.87,204,2357,141.03,0,0,0,0,18.63,0.973,34.30,48.4,12.94,0
3.123,3.12,10.16,14.76,16,16,-4,-4,46.3,13.05,0.64,14.59,0.88,on,14.59,194,1.000,0.0,0.00,0.00,1646,1712,71.8,1,13.50,4.09,111,115,402,620,869,495,22.0,35.92,37.93,2.28,13.97,204,2422,140.65,0,0,0,0,17.00,1.000,34.30,44.9,13.33,0
3.152,3.91,10.16,15.01,16,16,-3,-3,45.9,13.05,0.67,14.53,0.90,on,14.53,194,1.000,0.0,0.00,0.00,1634,1712,71.8,1,13.00,4.24,111,115,939,993,869,447,22.0,37.45,35.02,2.28,13.68,204,2491,140.25,0,0,0,0,15.46,1.000,34.30,48.0,13.33,0
3.167,3.91,10.16,14.90,16,16,-3,-3,45.9,13.05,0.79,14.52,0.90,on,14.53,194,1.000,0.0,0.00,0.00,1676,1712,71.8,1,13.00,4.24,111,115,939,448,781,447,22.0,38.44,41.49,2.28,14.18,204,2521,139.86,0,0,0,0,14.34,1.000,34.30,48.0,13.33,0
3.195,3.91,10.16,14.96,16,16,-3,-2,45.9,13.05,0.88,14.46,0.93,on,14.47,194,1.000,0.0,0.00,0.00,1735,1778,71.8,1,13.00,4.33,111,115,569,448,781,608,22.0,39.87,46.53,2.22,13.92,204,2553,139.10,0,0,0,0,13.40,1.000,34.30,48.4,13.33,0
3.226,4.69,10.16,14.89,17,17,-2,-2,45.5,13.05,0.94,14.46,0.94,on,14.47,194,1.000,0.0,0.00,0.00,1736,1778,71.8,1,11.50,4.91,111,113,569,476,750,362,22.0,40.39,37.93,2.34,14.02,204,2563,137.91,0,0,0,0,12.61,1.000,34.30,48.8,13.33,0
3.251,4.69,10.16,14.75,17,17,-2,-2,45.1,13.05,1.08,14.46,0.96,on,14.47,194,1.000,0.0,0.00,0.00,1760,1831,71.8,1,11.50,4.91,111,113,452,476,554,362,22.0,41.21,46.53,2.34,14.43,204,2571,137.73,0,0,0,0,12.13,1.000,34.30,48.8,13.33,0
3.290,4.69,10.16,14.62,17,17,-2,-1,44.7,13.05,1.16,14.46,0.96,on,14.47,194,1.000,0.0,0.00,0.00,1800,1831,78.8,1,11.00,4.94,109,113,807,511,554,420,22.0,41.16,43.88,2.38,14.20,204,2575,136.36,0,0,0,0,11.40,1.000,34.30,48.4,13.33,0
3.323,3.91,10.16,14.49,17,17,-1,-1,44.7,13.05,1.30,14.46,0.97,on,14.47,194,1.000,0.0,0.00,0.00,1857,1831,78.8,1,10.00,4.96,111,113,807,331,634,420,22.0,42.46,43.16,2.20,14.69,204,2590,135.59,0,0,0,0,11.00,1.000,34.30,48.0,12.94,0
3.338,3.91,10.16,14.37,17,17,-1,-1,44.3,13.05,1.41,14.38,1.00,on,14.42,194,1.000,0.0,0.00,0.00,1841,1831,78.8,1,9.50,5.02,111,113,817,331,640,388,22.0,43.88,41.25,2.48,14.45,204,2613,135.39,0,0,0,0,10.50,1.000,34.30,47.6,12.94,0
3.367,3.91,10.16,14.34,17,17,-1,-1,44.3,13.05,1.49,14.29,0.98,on,14.31,194,1.000,0.0,0.00,0.00,1880,1831,78.8,1,9.50,5.02,111,113,817,633,640,543,22.0,43.88,44.38,2.48,14.65,204,2645,135.39,0,0,0,0,10.22,1.000,34.30,47.6,12.94,0
3.399,3.91,10.16,14.33,17,17,-1,0,44.3,13.05,1.62,14.37,1.02,on,14.42,194,1.000,0.0,0.00,0.00,1811,1831,78.8,1,9.50,5.11,111,113,833,633,620,543,22.0,46.31,45.99,2.30,15.07,204,2682,135.20,0,0,0,0,10.02,1.000,34.30,47.2,12.94,0
3.416,3.91,10.16,14.24,17,17,-1,0,44.3,13.05,1.73,14.28,1.02,on,14.31,194,1.000,0.0,0.00,0.00,1824,1884,78.8,1,9.50,5.11,111,113,833,889,620,531,22.0,46.91,49.22,2.30,14.86,204,2724,134.41,0,0,0,0,9.77,1.000,34.30,47.2,12.94,0
3.443,3.91,10.16,14.21,17,18,0,0,42.4,13.05,1.78,14.27,1.02,on,14.31,194,1.000,0.0,0.00,0.00,1779,1884,78.8,1,9.50,5.25,111,113,719,889,877,531,22.0,47.79,55.17,2.44,14.74,204,2784,129.34,0,0,0,0,9.60,1.000,34.30,45.3,12.94,0
3.475,3.12,10.16,14.12,17,18,0,0,38.8,13.05,1.80,14.27,1.04,on,14.31,194,1.000,0.0,0.00,0.00,1869,1884,78.8,1,10.00,5.44,109,113,997,863,877,615,22.0,49.67,50.46,2.52,14.75,204,2842,123.30,0,0,0,0,9.42,1.000,34.30,39.4,12.16,0
3.504,3.12,10.16,14.03,17,18,0,0,32.5,13.05,1.75,14.17,1.04,on,14.20,194,1.000,0.0,0.00,0.00,1951,1951,78.8,1,10.00,5.44,111,113,997,525,865,588,22.0,50.29,52.94,2.52,14.87,204,2902,106.75,0,0,0,0,9.28,1.000,34.30,39.4,12.16,0
3.519,2.34,10.16,13.99,17,18,0,1,27.1,13.05,1.72,14.16,1.04,on,14.20,194,1.000,0.0,0.00,0.00,1955,1951,78.8,1,9.50,5.57,111,113,729,926,912,588,22.0,51.41,55.70,2.46,14.94,204,2938,90.00,0,0,0,0,9.15,1.000,33.88,31.9,9.80,0
3.553,2.34,10.16,13.90,17,18,1,1,20.8,13.05,1.43,14.16,1.04,on,14.20,194,1.000,0.0,0.00,0.00,1873,1951,78.8,1,9.50,5.69,111,113,602,926,912,680,22.0,51.13,49.22,2.46,14.48,204,2973,75.00,0,0,0,0,9.06,1.000,33.52,25.6,6.67,0
3.567,2.34,10.16,13.78,17,18,1,1,15.7,13.05,1.15,14.25,1.01,on,14.25,194,1.000,0.0,0.00,0.00,1876,1951,78.8,1,9.50,5.69,109,113,602,736,747,523,22.0,49.28,46.53,2.46,14.05,204,2990,65.00,0,0,0,0,8.98,1.000,31.72,25.6,6.67,0
3.598,0.78,10.16,13.65,17,18,1,1,4.3,13.05,0.54,14.34,0.95,on,14.36,194,1.000,0.0,0.00,0.00,1823,1858,78.8,1,12.00,5.76,111,113,816,736,1220,523,22.0,46.53,37.45,2.34,12.53,204,3006,50.00,0,0,0,0,8.91,1.000,30.64,19.7,4.31,0
3.628,-0.78,10.16,13.57,17,18,2,2,0.0,13.05,-0.14,14.50,0.87,on,14.53,194,1.000,0.0,0.00,0.00,1824,1725,78.8,1,16.00,5.13,109,113,616,541,1220,858,22.0,41.58,22.75,1.86,11.40,204,3008,40.00,0,0,0,0,8.86,1.000,26.70,13.8,1.57,0
3.644,-0.78,10.16,13.47,17,18,2,2,0.0,13.05,-0.90,14.63,0.74,on,14.64,194,1.000,0.0,0.00,0.00,1747,438,78.8,1,16.00,5.13,109,113,616,11,464,858,22.0,36.03,18.37,1.86,10.53,204,2994,25.00,0,0,0,0,8.81,1.000,22.20,13.8,1.57,0
3.677,-2.34,10.16,13.41,16,17,2,2,0.0,13.05,-2.23,14.70,0.66,on,14.70,194,1.000,0.0,0.00,0.00,1619,438,78.8,1,18.00,3.83,109,111,19,11,464,12,22.0,31.81,15.53,1.66,8.82,204,2981,19.88,0,0,0,0,8.77,1.000,17.69,8.7,0.00,0
3.708,-2.34,10.16,13.41,16,17,2,2,0.0,13.05,-3.68,14.70,0.55,on,14.70,194,1.000,0.0,0.00,0.00,1452,438,78.8,1,18.00,3.83,109,111,19,15,14,8,22.0,27.08,6.13,1.66,7.36,204,2961,19.50,0,0,0,0,8.73,1.000,15.27,8.7,0.00,0
3.736,-3.12,10.16,13.42,11,13,2,2,0.0,13.05,-4.99,14.70,0.48,on,14.70,194,1.000,0.0,0.00,0.00,1288,438,71.8,1,18.00,3.16,109,111,16,10,6,8,22.0,22.85,4.49,1.12,6.31,204,2937,19.12,0,0,0,0,8.68,1.000,15.16,8.7,0.00,0
3.768,-3.91,10.16,13.41,3,6,2,2,0.0,13.05,-6.04,14.70,0.41,on,14.70,194,1.000,0.0,0.00,0.00,1207,438,71.8,1,18.00,2.51,109,111,14,10,11,16,22.0,19.93,3.95,1.00,5.81,204,2933,18.75,0,0,0,0,8.64,1.000,14.93,8.7,0.00,0
3.795,-3.91,10.16,13.42,0,0,2,2,0.0,13.05,-6.94,14.70,0.37,on,14.70,194,1.000,0.0,0.00,0.00,1100,438,71.8,1,18.00,2.51,109,111,9,10,11,8,22.0,17.84,3.75,0.96,5.07,204,2945,0.00,0,0,0,0,8.61,1.000,6.43,5.1,0.00,0
3.828,-4.69,10.16,13.36,0,0,2,2,0.0,13.05,-7.79,14.70,0.31,on,14.70,194,1.000,0.0,0.00,0.00,1001,438,71.8,1,18.00,1.90,109,111,9,6,16,12,22.0,15.02,2.70,0.82,4.22,204,2974,0.00,0,0,0,0,8.59,1.000,6.43,5.1,0.00,0
3.853,-4.69,10.16,13.24,0,0,2,2,0.0,13.05,-8.53,14.70,0.27,on,14.70,194,1.000,0.0,0.00,0.00,932,438,71.8,1,18.00,1.90,109,111,14,6,8,12,22.0,12.58,1.86,0.82,3.61,204,2989,0.00,0,0,0,0,8.56,1.000,6.43,5.1,0.00,0
3.878,-5.47,10.16,13.12,0,0,2,2,0.0,13.05,-8.95,14.70,0.23,on,14.70,194,1.000,0.0,0.00,0.00,888,438,71.8,1,17.50,1.92,109,109,15,6,8,7,22.0,11.48,1.67,0.62,3.29,204,2997,0.00,0,0,0,0,8.55,1.000,6.43,5.1,0.00,0
3.897,-7.03,10.16,12.93,0,0,1,2,0.0,13.05,-9.49,14.70,0.21,on,14.70,194,1.000,0.0,0.00,0.00,835,438,71.8,1,17.50,1.28,111,109,15,1,8,7,22.0,10.26,1.58,0.52,2.88,204,2993,0.00,0,0,0,0,8.54,1.000,6.43,4.7,0.00,0
3.920,-7.03,10.16,12.78,0,0,1,2,0.0,13.05,-9.78,14.70,0.19,on,14.70,194,1.000,0.0,0.00,0.00,795,438,71.8,1,17.50,1.28,111,109,13,1,6,7,22.0,9.21,1.56,0.52,2.65,204,2974,0.00,0,0,0,0,8.53,1.000,6.43,4.7,0.00,0
3.951,-8.59,10.16,12.68,0,0,1,2,0.0,13.05,-10.02,14.70,0.17,on,14.70,194,1.000,0.0,0.00,0.00,766,438,71.8,1,17.50,1.26,111,109,13,5,6,7,22.0,8.26,1.54,0.46,2.48,204,2933,0.00,0,0,0,0,8.52,1.000,6.43,5.1,0.00,0
3.966,-8.59,10.16,12.58,0,0,1,2,0.0,13.05,-10.28,14.85,0.16,on,14.87,194,1.000,0.0,0.00,0.00,738,438,71.8,1,17.50,1.26,111,109,11,6,11,7,22.0,7.62,1.54,0.46,2.35,204,2907,0.00,0,0,0,0,8.51,1.000,6.43,5.1,0.00,0
3.996,-9.38,10.16,12.45,0,0,1,2,0.0,13.05,-10.44,14.85,0.15,on,14.87,194,1.000,0.0,0.00,0.00,716,438,71.8,1,17.50,1.24,111,109,12,6,11,5,22.0,7.01,1.54,0.42,2.22,204,2885,0.00,0,0,0,0,8.51,1.000,6.43,5.1,0.00,0
4.027,-9.38,10.16,12.37,0,0,1,2,0.0,13.05,-10.63,14.85,0.14,on,14.87,194,1.000,0.0,0.00,0.00,680,438,71.8,1,17.50,1.24,111,109,12,8,15,5,22.0,6.40,1.54,0.42,2.13,204,2848,0.00,0,0,0,0,8.50,1.000,6.43,5.1,0.00,0
4.054,-10.94,10.16,12.26,0,0,1,2,0.0,13.05,-10.77,14.85,0.13,on,14.87,194,1.000,0.0,0.00,0.00,650,438,71.8,1,17.50,0.61,109,109,7,8,13,6,22.0,5.93,1.54,0.42,2.19,204,2816,0.00,0,0,0,0,8.50,1.000,6.43,5.1,0.00,0
4.079,-11.72,10.16,12.19,0,0,1,2,0.0,13.05,-10.83,14.85,0.12,on,14.70,194,1.000,0.0,0.00,0.00,614,438,71.8,1,17.00,0.60,111,108,9,5,13,5,22.0,5.48,1.57,0.46,2.22,204,2773,0.00,0,0,0,0,8.49,1.000,6.43,5.5,0.00,0
4.101,-11.72,10.16,12.20,0,0,1,2,0.0,13.05,-10.85,14.70,0.12,off,14.70,194,1.000,0.0,0.00,0.00,600,438,71.8,1,17.00,0.59,111,108,9,5,5,5,22.0,5.22,1.63,0.56,2.14,204,2746,0.00,0,0,0,0,8.49,1.000,6.43,5.5,0.00,0
4.133,-11.72,10.16,12.23,0,0,1,2,0.0,13.05,-10.90,14.70,0.11,off,14.70,194,1.000,0.0,0.00,0.00,582,438,71.8,1,17.00,0.59,111,108,10,5,5,6,22.0,4.98,1.65,0.56,2.05,204,2712,0.00,0,0,0,0,8.48,1.000,6.43,5.5,0.00,0
4.148,-11.72,10.16,12.21,0,0,0,2,0.0,13.05,-10.94,14.70,0.11,off,14.70,194,1.000,0.0,0.00,0.00,561,438,71.8,1,17.00,0.58,111,108,10,2,11,5,22.0,4.75,1.72,0.60,1.99,204,2680,0.00,0,0,0,0,8.48,1.000,6.43,5.5,0.00,0
4.174,-11.72,10.16,12.24,0,0,0,1,0.0,13.05,-10.97,14.70,0.10,off,14.70,194,1.000,0.0,0.00,0.00,530,438,71.8,1,17.00,0.57,111,108,9,2,9,5,22.0,4.58,1.71,0.58,2.14,204,2652,0.00,0,0,0,0,8.48,1.000,6.43,5.5,0.00,0
4.206,-11.72,10.16,12.32,0,0,0,1,0.0,13.05,-10.98,14.70,0.10,off,14.70,194,1.000,0.0,0.00,0.00,511,438,71.8,1,17.00,0.57,111,108,6,5,9,8,22.0,4.39,1.77,0.58,2.05,204,2608,0.00,0,0,0,0,8.48,1.000,6.43,5.5,0.00,0
4.234,-11.72,10.16,12.34,0,0,0,1,0.0,13.05,-11.01,14.70,0.10,off,14.70,194,1.000,0.0,0.00,0.00,501,438,71.8,1,17.00,0.55,111,108,6,5,8,8,22.0,4.27,1.78,0.60,1.96,204,2583,0.00,0,0,0,0,8.47,1.000,6.43,5.5,0.00,0
4.259,-11.72,10.16,12.34,0,0,0,1,0.4,13.05,-11.03,14.70,0.10,off,14.70,194,1.000,0.0,0.00,0.00,472,438,71.8,1,17.00,0.54,111,108,10,9,8,4,22.0,4.13,1.74,0.60,2.07,204,2547,2.26,0,0,0,0,8.47,1.000,6.43,5.5,0.00,0
4.282,-11.72,10.16,12.39,0,0,0,1,5.1,13.05,-11.04,14.70,0.10,off,14.70,194,1.000,0.0,0.00,0.00,459,438,71.8,1,17.00,0.54,111,108,10,3,13,4,22.0,4.03,1.73,0.60,1.95,204,2517,16.38,0,0,0,0,8.47,1.000,10.74,5.5,0.00,0
4.311,-11.72,10.16,12.49,0,0,0,1,10.6,13.05,-11.03,14.70,0.10,off,14.70,194,1.000,0.0,0.00,0.00,437,438,71.8,1,17.00,0.53,111,108,7,3,13,5,22.0,4.16,2.00,0.64,2.00,204,2470,32.15,0,0,0,0,8.46,1.000,20.91,11.0,0.00,0
4.341,-11.72,10.16,12.50,0,0,0,1,11.4,13.05,-10.92,14.70,0.11,off,14.70,194,1.000,0.0,0.00,0.00,425,438,71.8,0,17.00,0.53,111,108,7,4,5,5,22.0,4.48,2.70,0.64,2.23,204,2418,35.08,0,0,0,0,8.45,1.000,22.23,11.0,0.00,0
4.356,-9.38,10.16,12.56,0,0,0,1,11.8,13.05,-10.70,14.70,0.14,on,14.70,194,1.000,0.0,0.00,0.00,388,438,71.8,2,18.00,1.02,111,108,8,4,5,5,22.0,5.24,8.00,0.94,2.84,204,2283,36.04,0,0,0,0,8.45,1.000,22.48,12.6,0.00,0
4.401,-8.59,10.16,12.67,0,0,-1,-1,12.9,13.05,-10.22,14.70,0.17,on,14.70,194,1.000,0.0,0.00,0.00,411,438,71.8,2,18.50,0.96,111,108,8,8,6,12,22.0,6.26,11.76,1.36,3.48,204,2156,39.35,0,0,0,0,8.45,1.000,23.78,13.4,0.39,0
4.426,-8.59,10.16,12.72,0,0,-3,-3,13.3,13.05,-9.96,14.70,0.20,on,14.70,194,1.000,0.0,0.00,0.00,435,438,71.8,2,19.00,1.30,111,108,7,8,6,12,22.0,6.93,13.39,1.50,3.57,204,2027,41.11,0,0,0,0,8.45,1.000,24.33,14.2,0.78,0
4.455,-8.59,10.16,12.82,0,0,-3,-3,14.9,13.05,-9.46,14.70,0.23,on,14.70,194,1.000,0.0,0.00,0.00,448,438,71.8,2,19.00,1.30,111,108,7,4,7,12,22.0,7.47,13.78,1.50,4.48,204,1895,45.41,0,0,0,0,8.45,1.000,25.37,14.2,0.78,0
4.470,-7.81,10.16,12.86,0,0,-5,-5,15.7,13.05,-9.09,14.70,0.27,on,14.70,194,1.000,0.0,0.00,0.00,460,438,71.8,2,18.50,1.52,111,108,7,4,7,2,22.0,7.85,14.96,1.56,4.92,204,1711,47.74,0,0,0,0,8.45,1.000,27.76,16.1,1.18,0
4.502,-7.81,10.16,12.77,0,0,-5,-5,16.5,13.05,-8.68,14.70,0.31,on,14.70,194,1.000,0.0,0.00,0.00,489,518,71.8,2,18.50,1.52,111,108,4,4,7,2,22.0,8.42,16.83,1.56,5.43,204,1623,50.08,0,0,0,0,8.45,1.000,28.87,16.1,1.18,0
4.531,-8.59,10.16,12.57,0,0,-8,-8,18.8,13.05,-7.88,14.70,0.36,on,14.70,194,1.000,0.0,0.00,0.00,526,610,71.8,2,17.00,1.37,111,108,4,3,3,2,22.0,9.72,19.15,1.68,6.58,204,1573,57.29,0,0,0,0,8.44,1.000,30.61,17.3,1.96,0
